brand,title,price,review_title,review_text,review_rating,review_date,overall_rating
Apple,"Apple iPhone 13, 128GB, Starlight - (Renewed)",351,Good condition except….,"It’s in good condition, no marks on screen but top speaker sounds a bit weird when volume turned up. Not bad enough for me to return but it is noticeable. Battery health was 91% so happy with that
",4,11-Jan-24,4.4
Apple,"Apple iPhone 13, 128GB, Starlight - (Renewed)",351,Great price,"Fast delivery, good condition, happy with purchase
",5,12-Apr-24,4.4
Apple,"Apple iPhone 13, 128GB, Starlight - (Renewed)",351,Phone does not work,"The media could not be loaded.
                



 Phone just keeps shutting down (as per video) I can’t get the WiFi button to switch on and I can’t delete what’s been uploaded onto the device
",1,18-Feb-24,4.4
Apple,"Apple iPhone 13, 128GB, Starlight - (Renewed)",351,Great Phone,"Great phone. Long battery life.
",5,31-Mar-24,4.4
Apple,"Apple iPhone 13, 128GB, Starlight - (Renewed)",351,Excellent value for the money.  Looks really good,"arrived on time.  excellent condition.  Very smart and very happy.  would buy again from this seller
",5,30-Apr-24,4.4
Apple,"Apple iPhone 13, 128GB, Blue - (Renewed)",353,Great phone,"No issues, quality phone in excellent condition at a great price.
",5,18-Feb-24,4.2
Apple,"Apple iPhone 13, 128GB, Blue - (Renewed)",353,iPhone 13,"It was in very good condition excellent battery life
",5,29-Feb-24,4.2
Apple,"Apple iPhone 13, 128GB, Blue - (Renewed)",353,Well refurbished,"Product came in great condition
",5,19-Mar-24,4.2
Apple,"Apple iPhone 13, 128GB, Blue - (Renewed)",353,Phone malfunctioned after 6 months 1year warranty not worth the paper it is written on,"the phone malfunctioned after 6 months. The death green screen was observed. Sent back to the seller but refused to refund due to minor scratches. Claiming the phone had been dropped. If you look online this is a common problem with I phone 13s.  The guarantee /warranty is not worth the paper its written on. Be very aware when buying from this seller. Its a lot of money to pay out for a phone which is going to malfunction and the guarantee/warranty is not honoured. Very poor customer service from the seller and from Amazon as well.
",1,3-Nov-23,4.2
Apple,"Apple iPhone 13, 128GB, Blue - (Renewed)",353,Phones fine...but I can't charge it.,"The phone is in perfect condition, the battery life is great, the quality is great and the internet service is great. There is just one problem...It doesn't come with a plug. It comes with the fast charger cable, but no plug and the USB is different so I can't use any plug from home. So basically, I can't charge it. Bit rubbish really.
",4,24-Apr-24,4.2
Apple,"Apple iPhone 13, 128GB, Blue - (Renewed)",353,Very good condition and fully functional,"Highly recommended this seller
",5,25-Feb-24,4.2
Apple,"Apple iPhone 13, 128GB, Blue - (Renewed)",353,"My son love him phone, thank you sooo much","I’m happy with the iPhone 13
",5,30-Jan-24,4.2
Apple,"Apple iPhone 13, 128GB, Blue - (Renewed)",353,Feels & looks new,"I have no issues with this phone. Looks and works as if it came straight out of the box. There’s no way I’ll go back to spending over £1k for a brand new iPhone ever again. This is perfect.
",5,22-Nov-23,4.2
Apple,"Apple iPhone 11, 64GB, Purple (Renewed)",183,Easy to sync with my old iPhone,"Like the look and feel. Keyboard easy to use. I could have done with a brief instruction pamphlet to help me get going. Good battery life and generally robust and able to withstand shocks.
",5,21-Apr-24,4.3
Apple,"Apple iPhone 11, 64GB, Purple (Renewed)",183,Fabulous product Easy to use and good value,"Great looking phone . Works well and superb value
",5,12-Apr-24,4.3
Apple,"Apple iPhone 11, 64GB, Purple (Renewed)",183,Description Not accurate,"Looks immaculate but it was yellow when stated purple and has no charger plug but also states accessories are included
",4,21-Nov-23,4.3
Apple,"Apple iPhone 11, 64GB, Purple (Renewed)",183,Sold as excellent but appears new,"I know the product is possibly 4 years old, but it is in perfect as new condition. Not 1 mark anywhere. 100% battery, power lead and a new apple charger. What more could I have asked for. Thank you.
",5,19-Apr-24,4.3
Apple,"Apple iPhone 11, 64GB, Purple (Renewed)",183,Thank goodness for Amazon,"So I purchased a repurposed I-phone 11, advertised as being “excellent” from Stovk must go.When it arrived it was missing a charger which was included in the description, but more importantly did not comply with the description for excellent condition.  I never set the phone up so cannot comment upon performance or battery life.  The screen not only had many superficial grazing type scratching, but had 3 major scratches that not only could be seen but could be felt.  How this was not spotted when the phone was comprehensively checked raises questions doesn’t it.At first I thought there was a good customer service as I very quickly got sent prepaid return labels.  The phone was sent back and I sent them a copy of the receipt which had the return number on it.  I checked it had been delivered and messaged them.  Despite being in the same audit trail they asked for the return number.  After repeating the info I then got sent a message saying that it would take 48hrs to process the return.  Just how many returns do they get ???!!!I left it 48 hours and then got back in touch.  I was then told the return dept had sent a replacement.  This was despite asking for a refund as the replacement would not have arrived in time.  To make things worse, we were away so a relative went around to retrieve it fro the doorstep.When I got back I had to print off yet another label and send it back (didn’t even open as I had had to purchase a replacement).  Again I sent copies of the receipts with a new return number.  Again when the parcel had been received I contacted them again, and again was told I needed to wait a further 48hrs ( guess lots of other people had been sent unacceptable phones !)  I did state that it was unfair my refund was delayed due to their errors, but to no avail.  I asked that they contacted their returns dept to ensure yet another one was sent.  After another 48 hours I checked again.  I got a standard response and was told to be patient.I wasn’t, so I contacted Amazon.  Within 5 mins they had sorted the issue and arranged for a refund.Thank you Amazon !
",1,21-Oct-22,4.3
Apple,"Apple iPhone 11, 64GB, Purple (Renewed)",183,Great Phone. Great price,"Arrived a day earlier was in tip top condition. Easy to set up. Works really well. Why buy new. Excellent saving.
",5,4-Apr-24,4.3
Apple,"Apple iPhone 11, 64GB, Purple (Renewed)",183,Amazing quality like a new phone.,"Perfect condition, no marks or scratches, came with cable plug & a screen protector. Battery life is 95%. Couldn't be happier.
",5,9-Apr-24,4.3
Apple,"Apple iPhone 11, 64GB, Purple (Renewed)",183,Could be thought as a new one,"The appearance is as if new . Very pleased and consider value for money
",5,26-Apr-24,4.3
Apple,"Apple iPhone 12 Pro, 128GB, Graphite - (Renewed)",306,"Essentially Perfect, For What it's Worth","Aside from a few nitpicks which I'll refer to in this post, the phone I received is pretty much exactly as is detailed in the product description.Face ID works as expected, and out of the box it has a battery health of 86% (not at all perfect, but for a refurbished phone it's pretty good!), which is essentially as described by seller. Both the front and rear cameras work as expected, and so far produce images and videos just as well as if it were bought new from Apple. As expected, the device came with a charger, though keep in mind that (in line with all Apple products nowadays) these are now often sold as USB-C to Lightning cables, as opposed to USB 3.0. For that reason, make sure you have a port/adapter which takes USB-C cables, or have an existing lightning cable you can use.I'm also pleasantly surprised at how visibly clean the phone is - after reading a few reviews on this page for the ""excellent quality"" version of this refurb, I was expecting to see a few imperfections. Thankfully though, I seem to have gotten lucky. After a few minutes of looking over it, I can't spot a single hairline crack or any points of damage on the edge/back of the phone. Regardless I'd advise caution if this is a concern you have when purchasing, as this has been an uncommon yet known problem with this seller.The only noteworthy issue I have with the product is I sadly didn't receive a pin to open the SIM tray - thankfully I do keep some spare around my house, but had I not, this would've been a pain to sort out. Just in case, I would recommend making sure you have a SIM tray pin/alternative thin metal item, on the off-chance they don't remember to put one in the box for you.As a side point, it's important to be aware that non-Apple approved refurbishment businesses often do not necessarily use OEM (original equipment manufacturer) parts. While this is noted in this product's description, do keep it in mind. This is *very* rarely a problem as non-OEM parts - in my experience - work just as good as original, but they have been known to cause dilemmas. Things like weaker screen glass, less water resistance, and weaker battery overall. Regardless, if you're buying refurbished these can usually be ignored for the lower price.In conclusion, I'd personally recommend this if you're looking for a cheaper device but still want an iPhone/iOS device. Whether it be for the icloud, Apple's ecosystem, or purely for the feel/user experience, it does its job, and does it well.I hope this review helped you come to a decision on your purchase, whether you bought it or not :).
",5,21-Apr-24,4.1
Apple,"Apple iPhone 12 Pro, 128GB, Graphite - (Renewed)",306,Excellent,"I bought this phone in excellent condition and it is perfect, not a single scratch on the screen and fully functional. The phone also came with a charger (as it says in description) and a very good screen protector (although I imagine this depends on the seller). The camera quality is amazing which was a big concern for me since i like taking photos. The battery health of it was 89%, which is good for a refurbished phone and hasn’t run out very fast at all.Overall very happy with this phone, especially considering it is refurbished.
",5,15-Apr-24,4.1
Apple,"Apple iPhone 12 Pro, 128GB, Graphite - (Renewed)",306,"Condition was not flawless as claimed, however definitely worth the money saved!","I bought an Iphone 12 pro 128gb 2 weeks ago in 'excellent' condition for £499. I was doubtful It would arrive in the flawless condition they claim but I took a risk. Anyway when it arrived I noticed all 4 corner metal edges of the phone were very slightly damaged (noticeable it had been dropped by the previous owner) but with a basic case on the phone looked brand new. The screen, camera and back of the phone were actually flawless. The battery arrived with 85% life which feels so much longer lasting than the 86% battery life of my XR prior so cant complain. I saved close to £400 and this will be the way I will be buying my future phones DEFO worth the money.
",4,12-Dec-22,4.1
Apple,"Apple iPhone 12 Pro, 128GB, Graphite - (Renewed)",306,AVOID!!!!,"Terrible company! The phone looked off from when I first received,there was glue around the casing and the casing was a different colour to the original gold and there were scratches,this was described ""as new"" so I questioned it and was told it was all original so I gave it to my daughter for her birthday and she noticed the microphone was faulty! So I sent it back and they deducted £16.72 when asked why, I was told that was due to the SIM tool not being in the box(it never came with one) and the battery was charged too much? It was used for 2 days!!!!! So not only did I have to pay £8.95 to return the FAULTY phone they then deducted money from the refund!!!! The phone was FAULTY, it was returned because they sent out a FAULTY item then tried to keep some of my money!!!! Disgusting company I would avoid at all costs!!!!
",1,16-Apr-24,4.1
Apple,"Apple iPhone 12 Pro, 128GB, Graphite - (Renewed)",306,Works great,"Works like brand new. Was in excellent condition as described.
",5,30-Apr-24,4.1
Apple,"Apple iPhone 12 Pro, 128GB, Graphite - (Renewed)",306,Exactly as described.,"I like everything about the product. It was exactly as stated at the standard expected and despite being renewed, it has 97% of its battery life.
",5,4-Apr-24,4.1
Apple,"Apple iPhone 12 Pro, 128GB, Graphite - (Renewed)",306,Perfect,"Got the phone cos I changed from android was in 2 mines wat condition it would come but it was perfect no scratches it looked brand new couldn't be more happier
",5,25-Apr-24,4.1
Apple,"Apple iPhone 12 Pro, 128GB, Graphite - (Renewed)",306,Was not in excellent condition as per product description,"I ordered an iPhone 12 Pro in the ""excellent"" condition category for my daughter's birthday. It arrived promptly but along both sides of the phone were numerous scratches. They were visible from further than 30cm away so Loop failed to categorise this phone correctly. It should not have been sold as ""excellent"" condition, even though the screen was perfect.Also the battery health was at 81%. While this is just about within their ""at least 80%"" guarantee, I would like it to have been a little higher given the price of this ""renewed"" phone sold in ""excellent"" condition.I contacted Loop to ask for a replacement. They gave me the option of keeping the phone for a £30 refund, or to return it to them (free postage). I returned it. They refunded the money to my card within a couple of days, so I guess they didn't have any iPhone 12 Pros in genuinely excellent condition they could send me.To their credit, their customer service was good. I decided not to purchase another one though and chose a brand new Android instead to avoid repeating the same experience.
",3,27-Feb-24,4.1
Apple,"Apple iPhone 11, 128GB, Black (Renewed)",223,Great iPhone 11,"This refurb iPhone 11 arrived in A1 condition, it was like brand new. No scratches , 100% battery. I cannot fault this phone , great price quick delivery.Works perfectly transferred over my data from iPhone 8 very quickly. I would recommend buying from this company and Amazon.
",5,20-Apr-24,4.2
Apple,"Apple iPhone 11, 128GB, Black (Renewed)",223,Works great!,"Exactly as described! Great purchase with no complaints. My son has used it for several months and it is still working perfectly. Highly recommend.
",5,25-Apr-24,4.2
Apple,"Apple iPhone 11, 128GB, Black (Renewed)",223,Top Tech-Tiger,"Bought renewed Apple iPhone 11 in ‘new’ condition as birthday gift for my fella.  It arrived one day early, condition of phone was perfect and we were both really pleased. Unfortunately charging cable didn’t work but contacted seller who immediately dispatched a replacement. However replacement was damaged in transit but seller immediately issued another which arrived next day. Very happy with purchase and after sale service, so much so I’m now thinking of purchasing a replacement phone for myself. Oh and the wee bag of sweets is a nice touch.
",5,17-Jan-24,4.2
Apple,"Apple iPhone 11, 128GB, Black (Renewed)",223,Numerous hardware warnings,"Phone arrived well packaged.It was described in the listing as being in “Excellent” condition – no visible marks from 30cm, but upon initial inspection there were visible scuffs and chips on all corners and most of the sides, and also on the back and camera area too, so the 30cm rather depends on your eyesight, doesn’t it?  Mine’s decidedly average and I could see a lot of marks, so the claims are subjective.The screen however was perfect, but more about this in a bit.I powered the phone up and started the migration from my old iPhone SE which has done me well since 2016.  But, part way through this several warnings popped up regarding the hardware on this refurbished iPhone 11.The first was regarding the battery – the phone was saying it was an “Unknown part”.  Then the same warning appeared regarding the display, but more concerning was the next warning that there was an issue with the TrueDepth sensor in the camera, which meant that the camera was now disabled.This is important as Apple got rid of the fingerprint sensor before the iPhone 11, relying on facial recognition (or a PIN) instead for unlocking, and the fact that the TrueDepth sensor is used for the FaceID, this means that FaceID cannot be used to unlock this phone!  That’s a biggie for me and a red flag.The battery issue is also a red flag too as it means, simply, there’s no way to check the status/health of the battery in the phone, so you have absolutely no idea of how good/bad it is.Ok it’s a refurb phone, but these issues are too much for the three-hundred quid it cost.
",1,20-Dec-23,4.2
Apple,"Apple iPhone 11, 128GB, Black (Renewed)",223,iPhones 11,"Great looking and great value
",4,30-Dec-23,4.2
Apple,"Apple iPhone 11, 128GB, Black (Renewed)",223,It is like new,"I brought it and it came with free next day delivery.When it arrived I was very couscous as I haven’t had great success when it comes to refurbished tech in the past but I was surprised it was packaged well. When I took it out for inspection I was amazed. No scratches no scuffs around the edges only a few little fingers print marks but that generally didn’t bother me.I turned it on it was on factory reset and did all the settings up. It works just how it should everything is in great condition and cameras work perfectly.Definitely couldn’t recommend anything better.
",5,22-Jan-24,4.2
Apple,"Apple iPhone 11, 128GB, Black (Renewed)",223,Great Phone - Great Seller,"Really fast delivery. The phone quality is excellent. Recieved a free screen protector from this seller as well which was great as well. Highly recommend - First class service.
",5,16-Apr-24,4.2
Apple,"Apple iPhone 11, 128GB, Black (Renewed)",223,Ease of use works well,"Good value
",5,18-Apr-24,4.2
Apple,"Apple iPhone XR, 64GB, Black - (Renewed)",146,No faults good condition (way better then expected),"Came with a fast charger and lead, the iPhone all over was in great condition, everything works as it should. Honestly just a great phone for the price couldn’t of asked for more
",5,16-Apr-24,4.3
Apple,"Apple iPhone XR, 64GB, Black - (Renewed)",146,"Very happy, great replacement","Seems like good as new, no scuffs, scratches or any visible damage.Easy to transfer from my old i phone. Delivered promptly in decent box. Very happy with this purchase.
",5,1-Apr-24,4.3
Apple,"Apple iPhone XR, 64GB, Black - (Renewed)",146,Wrong colour otherwise fab,"Ordered a black phone, received a light blue one. Wasn’t that bothered so kept it. Great phone at a good price. Perfect condition, 81% capacity on battery so all as advertised (except colour) 😁
",4,14-Apr-24,4.3
Apple,"Apple iPhone XR, 64GB, Black - (Renewed)",146,Very good as described,"Excellent quality everything perfectly working.
",5,22-Apr-24,4.3
Apple,"Apple iPhone XR, 64GB, Black - (Renewed)",146,iPhone XR great condition,"Good phone for half the price of any other iPhone in shop  and super fast and easy setup
",5,7-Apr-24,4.3
Apple,"Apple iPhone XR, 64GB, Black - (Renewed)",146,good honest review for the iPhone XR,"I've had this phone for just over 3 weeks, it arrived on the 13th May. I ordered an iPhone XR BLACK 64GB. what I had when I initially opened the packaging ( the packaging is clean, no damage, the phone is super safe and well wrapped ) was a BLUE! iPhone XR. An entirely different color to what I ordered. now normally people would send it back, but I needed a phone and I don't really have the time to send it back, to then be refunded 5-7 business days after they received it to re-purchase in the correct color. it should've been CORRECT the first time around. But even though I hated the color, I decided to just keep it and see if it would grow on me. I still hate it.Now, onto the phone quality:the phone itself had 0 noticeable scratches on it, looked completely brand new, fresh out of an Apple store. for £310, it's worth the amount you save instead of getting one from Apple. The screen has been ""iPhone screen ghosting"" ( search it up on google if you don't understand ) which is very annoying as the only way it fixes itself sometimes, is if you lock the screen then open it again, or leave your phone for a few minutes. In some cases, I've turned the phone off and back on which for the standard they claim there offering, shouldn't happen at all. something must be faulty on the inside for it to be so inconsistent with screen recognition. Finally. the face recognition, mine has worked 85% + of the time. with the exceptions sometimes I might have not had myself in the perfect position for it to recognize me. Not many issues with that but definitely have been a few weird moments where it should've worked and didn't. Don't know if that's down to the technology itself or just the phone refurbishment.Now the final section, the battery lifeUpgrading from an iPhone 6s to an iPhone XR. the difference is crazy, my previous phone would be dead inside a time of 90minutes on low screen brightness and on power mode. but on this phone, the battery life can literally last me all day. as I work from home at my desk, I'm not on it 24/7 so some days I forget to charge it and have enough to use it the next day. I'm not much of a phone person, I probably have 30ish hours of screentime a week which isn't a lot compared to other people my age. having upwards of nearly 100+hours. Battery life is 4.5/5 for me
",1,3-Jun-21,4.3
Apple,"Apple iPhone XR, 64GB, Black - (Renewed)",146,Perfect Product iPhone xR,"Battery life 5 ⭐️Condition 5 ⭐️Performance 5 ⭐️Service Delivery 5 ⭐️Like new. 5 ⭐️
",5,24-Apr-24,4.3
OnePlus,OnePlus 12 5G (UK) 12GB RAM 256GB Storage SIM-Free Smartphone with 4th Gen Hasselblad Camera for Mobile - 2 Year Warranty - Silky Black,849,The OnePlus 12: A Wacky Romp Through the Smartphone Circus,"In a world where smartphones roam free like wild stallions on the digital plains, emerges the OnePlus 12, a device so zany, it makes other phones look as serious as a tax audit. With the swagger of a pirate and the charm of a court jester, the OnePlus 12 pirouettes onto the scene, ready to tickle your funny bone and dazzle your senses.Design:Picture this: the OnePlus 12, decked out in Flowy Emerald attire, strutting down the catwalk like a supermodel on roller skates. At 164.3mm tall, 75.8mm wide, and 9.15mm thick, it's not just a phone; it's a fashion statement, darling! And at 220g, it's as hefty as a medieval goblet, but twice as shiny.Display:Hold onto your hats, folks! The OnePlus 12 boasts a 6.82-inch ProXDR Display, capable of turning heads faster than a double-take at a magic show. With a refresh rate that goes from a leisurely 1Hz to a hyperactive 120Hz, it's like watching a sloth race against a cheetah, but with more pixels and less sweat.Performance:With the Snapdragon 8 Gen 3 Mobile Platform at its core and up to 16GB of RAM, the OnePlus 12 is faster than a caffeinated ferret on a sugar rush. Whether you're juggling flaming torches or multitasking like a boss, this phone can handle it all with the finesse of a tightrope walker at a clown convention.Camera:Say cheese! The OnePlus 12 comes equipped with a trio of lenses that would make any paparazzi blush with envy. From the wide-angle lens for capturing epic panoramas to the periscope telephoto lens for spying on your neighbor's cat (just kidding, don't do that), the OnePlus 12's camera system is more versatile than a Swiss army knife at a picnic.Battery and Charging:Never fear, intrepid adventurer, for the OnePlus 12 comes with a battery that's as hearty as a medieval feast. With 5400mAh of power and 100W SUPERVOOC charging, you'll never be stranded in the digital wilderness without a lifeline. So go forth and conquer, brave soul, for the OnePlus 12 has your back like a loyal squire.Software and Connectivity:OxygenOS 14.0, based on the legendary Android 14, ensures a user experience so smooth, it's like sliding down a rainbow on a unicorn's back (minus the horn in your side). And with 5G support, Wi-Fi 6E, Bluetooth 5.4, NFC, and eSIM, you'll stay connected to the digital realm like a wizard with Wi-Fi spells.In conclusion, the OnePlus 12 is not just a smartphone; it's a sideshow spectacle, a technicolor dreamcoat, and a whirlwind adventure through the smartphone circus. So grab your popcorn, cue the circus music, and join the fun with the OnePlus 12. Because when it comes to laughter, lunacy, and ludicrously good smartphones, there's only one ringmaster in town: the OnePlus 12, where the circus never leaves town and the laughs never stop rolling.
",5,22-Mar-24,4.8
OnePlus,OnePlus 12 5G (UK) 12GB RAM 256GB Storage SIM-Free Smartphone with 4th Gen Hasselblad Camera for Mobile - 2 Year Warranty - Silky Black,849,"Amazing phone, even compared to an 11","I had the 11 before and that was great but this is just a little better everywhere and worth an upgrade in my opinion. Its less slippery than the 11 and because it's a bit thicker, actually nicer to hold. I can't say I've really noticed the extra weight or size very much either.  Camera is far better though, with the zoom being very impressive.  Not found a decent app for the IR blaster that works with my LG tv or Sky box though.No case in the box this time but I found a nice rubber clear one that protects it a little and easy to get off.
",5,27-Mar-24,4.8
OnePlus,OnePlus 12 5G (UK) 12GB RAM 256GB Storage SIM-Free Smartphone with 4th Gen Hasselblad Camera for Mobile - 2 Year Warranty - Silky Black,849,5-May,"Phone of the year. It's snappy, smooth, charges super quick, lasts all day. This is by far OnePlus' best phone yet. You won't regret your purchase, whether you're s pre-existing OnePlus customer or not. This phone is amazing. Flagship killer, indeed.
",5,4-Apr-24,4.8
OnePlus,OnePlus 12 5G (UK) 12GB RAM 256GB Storage SIM-Free Smartphone with 4th Gen Hasselblad Camera for Mobile - 2 Year Warranty - Silky Black,849,High end phone,"Great phone with a good camera
",5,20-Apr-24,4.8
OnePlus,OnePlus 12 5G (UK) 12GB RAM 256GB Storage SIM-Free Smartphone with 4th Gen Hasselblad Camera for Mobile - 2 Year Warranty - Silky Black,849,Worth the wait!,"I got this phone for the long haul. Before this I had a 1+6 and before that 1+2. Both held up very well over time, even past their final updates. I expect the same long term value for money with this. While I appreciate Google & Samsung's commitment to 7 years of updates, I have faith in 1+ delivering absolute quality with its 4 years of updates. Quality over quantity.First impressions of this are 5/5.
",5,19-Mar-24,4.8
OnePlus,OnePlus 12 5G (UK) 12GB RAM 256GB Storage SIM-Free Smartphone with 4th Gen Hasselblad Camera for Mobile - 2 Year Warranty - Silky Black,849,A bit disappointing,"This is my third OP phone in a row and admittedly I found it very difficult to let go off my OP8T.Good things, battery is unbelievably good, speakers are great, haptics and camera are much improved. Mostly everything is the same experience.Bad aspects. The screen is horrible, the curved edges are a nightmare, it reflects light terribly, if looking through sunglasses it's a multicoloured mess. Aqua touch is quite clever tho. The phone is heavy and bulky, feels really fat and not a one handed phone.The screen and size of the phone is a reason I wouldn't recommend this phone. I certainly won't keep it as long as my OP8T.I do love the alert slider is still there which is one of the main reasons I stuck with OP.OP improved a few things over the years but unfortunately made some important things worse.
",3,27-Feb-24,4.8
OnePlus,OnePlus 12 5G (UK) 12GB RAM 256GB Storage SIM-Free Smartphone with 4th Gen Hasselblad Camera for Mobile - 2 Year Warranty - Silky Black,849,Fantastic device,"I tried Google pixel 8 pro. Whilst great camera terrible actual data connection I tested it next to two others phones was shockingly slow. All same SIM tested. So went for this. Overall very impressed. Turn on high performance mode as battery is unreal anyway. Lovely screen so nice and camera works better than I thought. Best value flagship.
",5,13-Mar-24,4.8
OnePlus,OnePlus 12 5G (UK) 12GB RAM 256GB Storage SIM-Free Smartphone with 4th Gen Hasselblad Camera for Mobile - 2 Year Warranty - Silky Black,849,Very good device,"I like it
",5,2-Mar-24,4.8
OnePlus,OnePlus Nord 2T 5G (UK) - 12GB RAM 256GB SIM Free Smartphone with 50MP AI Triple Camera and 80W SUPERVOOC Fast Charging - Grey Shadow [UK version],300,Great phone for the price.,"I bought this phone to replace an aging but well served Nokia 8. I was totally bamboozled by the plethora of internet reviews about the "" best mid priced smartphone"" but had got it down to a choice of two. So I decided to keep to a strict budget. Therefore, based on the price, operating system, features and my simple usage I plumbed for this. The Oneplus Nord 2T.The phone promptly arrived and a lot of it's features, given good words by Amazon customers reviews, were proven to be very accurate.The operating system is Android 12 and the One plus UI overlay is pretty none intrusive over the general order of things. The battery lasted impressively considering the amount of use for installing, configuring and generally setting everything up. I would say I'm an average user and the battery lasted generally 2 days. I think this is good seeing as it is a modern phone and has a lot to do. Charging time was a remarkable step up but I'm of the "" make a brew whilst it's charging"" frame of mind so it's no biggie ( it is fast taking 0 to charged in roughly half an hour).The screen is very good indeed and has loads of settings that I'm still getting used to. The clarity of it struck me most - and contrary to what anyone says - 90Hz refresh rate is fab considering the size of the screen.The camera has loads of settings too but I'm very impressed with what I have seen so far.The phone itself comes with a case, screen protector already fitted and is a very sleek modern design. I opted to buy an extra cover and some tempered glass screen protectors as I know it may come across a set of keys in my pocket!! I particularly like the on screen finger print reader - as it actually works !! I took a tip from a previous reviewer and used my middle finger to set it up, due to cuts and knocks on my index finger and thumb.All in all I would say that if you would like a reasonably cheap phone ( by today's standards) with a load of neat features, dead easy to use, looks and feels great with a nifty bit of camera to boot - then you won't go far wrong with one of these. By the way - don't fuss over lack of IP rating - as you're not that daft to bury it in sand or go swimming with it - are you?!!
",5,18-Sep-22,4.3
OnePlus,OnePlus Nord 2T 5G (UK) - 12GB RAM 256GB SIM Free Smartphone with 50MP AI Triple Camera and 80W SUPERVOOC Fast Charging - Grey Shadow [UK version],300,Easy to setup and to use.,"I'm a bit of a dinosaur but found this pretty quick and easy to setup and use. The fingerprint recognition is excellent, battery life has been better than expected, and transfer of contacts etc from old phone to new went well. I've added a laminated glass screen protector and bumper as I use it outdoors quite a lot. So far it's been very good..
",5,5-Jan-24,4.3
OnePlus,OnePlus Nord 2T 5G (UK) - 12GB RAM 256GB SIM Free Smartphone with 50MP AI Triple Camera and 80W SUPERVOOC Fast Charging - Grey Shadow [UK version],300,Brand new Nord 2T 5G Excellent,"Really nice phone. Easy to set up. Very top quality. Nice sound. Very happy.
",5,16-Jan-24,4.3
OnePlus,OnePlus Nord 2T 5G (UK) - 12GB RAM 256GB SIM Free Smartphone with 50MP AI Triple Camera and 80W SUPERVOOC Fast Charging - Grey Shadow [UK version],300,Happy customer,"I'm happy with the new phone. The charging is super fast, the battery lasts for the whole day no problem. It a good phone for the price of it.
",5,18-Sep-23,4.3
OnePlus,OnePlus Nord 2T 5G (UK) - 12GB RAM 256GB SIM Free Smartphone with 50MP AI Triple Camera and 80W SUPERVOOC Fast Charging - Grey Shadow [UK version],300,Battery life uts very bad,"Battery life is very short, super fast charging and quickly the battery is discharged
",1,21-Apr-24,4.3
OnePlus,OnePlus Nord 2T 5G (UK) - 12GB RAM 256GB SIM Free Smartphone with 50MP AI Triple Camera and 80W SUPERVOOC Fast Charging - Grey Shadow [UK version],300,Great mid-range phone that acts like a flagship one,"Upgrading from an S10E was like night and day. I can get gigabit internet with 5G. The specs are great for such a priced phone, I don't think you can get better value. I got the Z2 buds for free which are worth £99 RRP which makes this package a bargain. I would recommend the 12GB RAM model because the phone can just sit there doing nothing and need nearly 8GB.
",5,17-Jul-22,4.3
OnePlus,OnePlus Nord 2T 5G (UK) - 12GB RAM 256GB SIM Free Smartphone with 50MP AI Triple Camera and 80W SUPERVOOC Fast Charging - Grey Shadow [UK version],300,I am impressed with the Oneplus Nord  2T 5G.,"So far this is one of best phones I have bought. It has a good screen, sound is good, fast charging and good build quality. I can highly recommend the Oneplus Nord 2T 5G.
",5,21-Jun-22,4.3
OnePlus,OnePlus Nord 2T 5G (UK) - 12GB RAM 256GB SIM Free Smartphone with 50MP AI Triple Camera and 80W SUPERVOOC Fast Charging - Grey Shadow [UK version],300,Great while it lasted,"This seemed promising on purchase but 10 months of owning it and the power button it broken this is a week after the volume button broke and then fixed itself. Such a shame it didn't last very long.
",2,28-Sep-23,4.3
OnePlus,OnePlus Nord 3 5G 16GB 256GB Misty Green [UK version 2 Year Warranty],387,Another Great phone from OnePlus.,"This is my 3rd OnePlus. (For my wife this time) ....not disappointed.Brand little know or talked about to many outside apple and Samsung enthusiasts but very effective and slick Android phone .Still using my One+6T now in year 5 will keep mine until it fails ...!Battery life still reasonable and does everything I need it too.Good value when you stack up against other phones which are nearly double the price.
",5,17-Jan-24,4.5
OnePlus,OnePlus Nord 3 5G 16GB 256GB Misty Green [UK version 2 Year Warranty],387,Excellent smartphone,"Great value for money, has an array of functions - excellent battery life and fast charging, good camera, fast processor and lots of internal storage. Can't beat it for the price!
",5,1-Dec-23,4.5
OnePlus,OnePlus Nord 3 5G 16GB 256GB Misty Green [UK version 2 Year Warranty],387,Excellent purchase,"Excellent phone. Works well. As advertised.
",5,11-Dec-23,4.5
OnePlus,OnePlus Nord 3 5G 16GB 256GB Misty Green [UK version 2 Year Warranty],387,Great Value For Money,"My last phone was a One Plus Nord and I loved it. After being over 3 years old I wanted an upgrade, so after much to and fro I went for the latest One Plus Nord, which was the 3. Great phone, camera is perfect, screen is amazing with great clarity. I genuinely think I will stick with One Plus. Having previously had IPhones I feel this Android phone has much more features and you can personalise how you want your phone to be. This phone is so worth the money, I highly recommend it 🙂
",4,28-Jan-24,4.5
OnePlus,OnePlus Nord 3 5G 16GB 256GB Misty Green [UK version 2 Year Warranty],387,wonderful,"so far so good, i wanted to get out of my Samsung loop so I moved on to oneplus, the screen is nice and big and battery life is great. I'm still getting used to the slight differences that I was used to with Samsung but nothing too limiting
",5,10-Nov-23,4.5
