brand,title,price,url,review_title,review_text,review_rating,review_date,overall_rating
Sony,Sony Xperia 10 V Black - 6.1 Inch 21:9 Wide OLED - Triple lens - Lightweight & Compact - 3.5 mm audio jack - Android 13 - SIM free - 6GB RAM - 128GB Storage - IP65/68 rating - Dual SIM hybrid *1,348,https://www.amazon.co.uk/Sony-Xperia-10-Black-Lightweight/dp/B0C4Z247ZF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-1,Good value and great battery,"Good value daily phone with an enormous battery. I routinely only drain around 40% of the battery a day whilst using it fairly frequently. I will watch YouTube, play games, browse the web and only need to charge every other day. The screen is good and options are plentiful in the options.Only issues are that the main music app is poor, so you need to go with third party options, when you unlock the phone, it can take about two seconds before you can interact with anything and the camera's quality is pretty poor. Anything moving you will miss or get a blur and sometimes it doesn't even save the photos!
",4,15-Mar-24,4.2
Sony,Sony Xperia 10 V Black - 6.1 Inch 21:9 Wide OLED - Triple lens - Lightweight & Compact - 3.5 mm audio jack - Android 13 - SIM free - 6GB RAM - 128GB Storage - IP65/68 rating - Dual SIM hybrid *1,348,https://www.amazon.co.uk/Sony-Xperia-10-Black-Lightweight/dp/B0C4Z247ZF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-1,Super battery life.,"This was on special offer from Amazon (£270 Black Friday deal). Very nice compact phone. Battery life is super, most times a charge will last a good 5 days (light user).  It has upgraded to Android 14, and received a few updates from Sony.  Very pleased with this phone.
",5,07-Mar-24,4.2
Sony,Sony Xperia 10 V Black - 6.1 Inch 21:9 Wide OLED - Triple lens - Lightweight & Compact - 3.5 mm audio jack - Android 13 - SIM free - 6GB RAM - 128GB Storage - IP65/68 rating - Dual SIM hybrid *1,348,https://www.amazon.co.uk/Sony-Xperia-10-Black-Lightweight/dp/B0C4Z247ZF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-1,Did they send me a faulty one?,"Looking at other reviews, I can only assume that there was something fundamentally wring with the handset I received.At the lower end of the price bracket for a new/modern phone, I don't expect to be blown away. However, this handset was unusable and is currently being returned.The fingerprint reader is terrible. It takes multiple attempts to unlock. the passcode option is unresponsive and sometimes does not register presses. There is then often a slight delay when the phone is unlocked, followed sometimes by the screen turning off again. For some reason the delay an unresponsiveness seems to lead to various button presses backing up and then being carried out in succession.The home/back/tabs bar at the bottom sometimes does not appear, so off goes the screen to be unlocked again, if it works.The phone freezes about 50% of the time when unlocked with YouTube of full screen.The phone completely crashed once when I tried to turn the wifi off. This took about 10 minutes to reboot. This was on about day three.I seem to be in the minority so maybe I got a bad one. However, I am not willing to take the risk and will buy refurb of a better phone elsewhere.
",5,24-Oct-23,4.2
Sony,Sony Xperia 10 V Black - 6.1 Inch 21:9 Wide OLED - Triple lens - Lightweight & Compact - 3.5 mm audio jack - Android 13 - SIM free - 6GB RAM - 128GB Storage - IP65/68 rating - Dual SIM hybrid *1,348,https://www.amazon.co.uk/Sony-Xperia-10-Black-Lightweight/dp/B0C4Z247ZF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-1,Mostly worse than my old Xperia XA2,"I've had my budget Xperia XA2 for over 5 years.  It still works like it always did, but the 32GB memory is full of apps even with photos and music etc. on a 128GB SD card.  The battery even lasts all day.I saw this Xperia 10V in the Black Friday sale and bought it without checking the specs much apart from the 128GB memory.  Well, compared to my old phone, the cameras are rubbish, the display and fingerprint sensor aren't great, and there's not even an email app like all my previous Xperias have had.  I've actually gone back to my 5 year old phone!
",1,20-Dec-23,4.2
Sony,Sony Xperia 10 V Black - 6.1 Inch 21:9 Wide OLED - Triple lens - Lightweight & Compact - 3.5 mm audio jack - Android 13 - SIM free - 6GB RAM - 128GB Storage - IP65/68 rating - Dual SIM hybrid *1,348,https://www.amazon.co.uk/Sony-Xperia-10-Black-Lightweight/dp/B0C4Z247ZF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-1,Brilliant phone,"Despite poor reviews from camera magazine we have found these to be really good phones.5g ready too so what's not to like, good sound and brilliant display plus battery life is exceptional
",5,28-Jan-24,4.2
Sony,Sony Xperia 10 V Black - 6.1 Inch 21:9 Wide OLED - Triple lens - Lightweight & Compact - 3.5 mm audio jack - Android 13 - SIM free - 6GB RAM - 128GB Storage - IP65/68 rating - Dual SIM hybrid *1,348,https://www.amazon.co.uk/Sony-Xperia-10-Black-Lightweight/dp/B0C4Z247ZF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-1,Slightly disappointed,"Initially I left a 5* review, but i had to change it. I don't know if it's because the updates or something else, but the phone has started to work very slowly, it has delays when unblocking with fingerprint, opening apps. Good things about the phone is that the sound quality is better then previous models and the battery life is slightly better compared to previous models. Sometimes the microphone is not working properly. Other bad thing about it is that it doesn't give you the charger or cable. At the end the price is low so don't expect miracles from it.
",3,24-Nov-23,4.2
Sony,Sony Xperia 10 V Black - 6.1 Inch 21:9 Wide OLED - Triple lens - Lightweight & Compact - 3.5 mm audio jack - Android 13 - SIM free - 6GB RAM - 128GB Storage - IP65/68 rating - Dual SIM hybrid *1,348,https://www.amazon.co.uk/Sony-Xperia-10-Black-Lightweight/dp/B0C4Z247ZF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-1,Best battery life you can get from an acceptable smartphone,"Got it so I can use it with  freestyle libre 2 senzor that now has constant monitoring and using bluetooth and battery more. I can get 5 days of use and 3 with heavy screen on time usage.Yes, is not maybe a flagship but does nice pictures the screen even with 60fps feels and looks great.Videos looks great without a notch and is decently snappy.The only annoying thing is Sony's refusal to allow the users to change the screen order for the android control buttons.Except that all good.
",4,24-Sep-23,4.2
Sony,Sony Xperia 1 V Black - 6.5 Inch 21:9 Wide 4K HDR OLED - 120Hz Refresh rate -Triple lens(with Next Gen Sensor & ZEISS)- 3.5 mm audio jack - Android 13 - SIM free - Dual SIM hybrid,"1,099",https://www.amazon.co.uk/Sony-Xperia-Black-Refresh-Triple/dp/B0C4Z3C2CJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-3,"Physically strong, with quality in depth","I upgraded from a previous Xperia as I've had perfect reliability so far with Sony - and place great store on strength and this dependability.I was really looking forward to the 1V upgrades and am highly satisfied with what is a premium purchase.Standout features are the subtle design, brilliant 4K screen, surprisingly good stereo sound, flawless fingerprint login, and the camera - which rewards learning time, and experimentation with beautiful images over which I have the maximum control... a joy to use. And that camera button is just the thing to have.Having the headphone / aux jack is a real plus for quick use, although for longer sessions it pairs perfectly with the Sony LinkBuds I treated myself to and think are fantastic.It only gets warm when charging while actually in use... which isn't great for any battery's life anyway. No heat issues in extended use. Battery life great.It isn't a flashy phone. It's discreet and elegant.An iPhone will seem onscreen to take better images... but wait until you do your stuff with the raw shots out the Xperia 1V, and then compare. I was backstage onstage at a big festival and filmed an act - every face in the crowd was sharp and the new forward-facing mic adds performance.I also bought the ""official"" cover with stand features. It's a perfect match and the stand options ideal. I don't use it day to day as I prefer the simplest of clear, super grippy covers most of the time.So - very happy with it and still discovering features after three months!
",5,29-Dec-23,4.3
Sony,Sony Xperia 1 V Black - 6.5 Inch 21:9 Wide 4K HDR OLED - 120Hz Refresh rate -Triple lens(with Next Gen Sensor & ZEISS)- 3.5 mm audio jack - Android 13 - SIM free - Dual SIM hybrid,"1,099",https://www.amazon.co.uk/Sony-Xperia-Black-Refresh-Triple/dp/B0C4Z3C2CJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-3,kind of expensive,"I bought this because this is the only flagship phone that supports a headphone jack and a microsd card. Only bad thing is that this phone sometimes jam while on regular usage and for some reason, i cant take good photos with it.
",5,12-Feb-24,4.3
Sony,Sony Xperia 1 V Black - 6.5 Inch 21:9 Wide 4K HDR OLED - 120Hz Refresh rate -Triple lens(with Next Gen Sensor & ZEISS)- 3.5 mm audio jack - Android 13 - SIM free - Dual SIM hybrid,"1,099",https://www.amazon.co.uk/Sony-Xperia-Black-Refresh-Triple/dp/B0C4Z3C2CJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-3,THE BEST,"BEFORE I BOUGHT THIS I TRIED ALL THE TOP PHONES .I LAST  YEAR BOUGHT GOOGLE PIXEL 7 PRO ,CAUSE OF THE CAMERA WAS SO GOOD,  BETTER THEN APPLE OR SAMSUNG . THIS PHONE IS BETTER  ,IM BLOWN AWAY WITH IT
",5,19-Apr-24,4.3
Sony,Sony Xperia 1 V Black - 6.5 Inch 21:9 Wide 4K HDR OLED - 120Hz Refresh rate -Triple lens(with Next Gen Sensor & ZEISS)- 3.5 mm audio jack - Android 13 - SIM free - Dual SIM hybrid,"1,099",https://www.amazon.co.uk/Sony-Xperia-Black-Refresh-Triple/dp/B0C4Z3C2CJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-3,Great phone,"Although I've only had the phone 7 day's, to me it's a great phone and a good upgrade from my previous Xperia 1 ii.  I had a Samsung some years ago which couldn't take photo's unless you were 2 feet away and also 'fried' and damaged 2 SD cards, so when it came to looking for a decent phone I looked at Sony (I will not have anything Apple).  So far I have only had to charge it twice in the week that I have had it, the camera is brilliant and such an upgrade from the old one.  And as for the sound quality from the front facing speakers, I'm well impressed!  Admittedly that the sound quality isn't the same as coming from a proper Hi-Fi or surround sound system, or anything, but from something so small, it's extremely good. I'm still getting used to it at the moment, but I'm very impressed with it so far - which is basically what I would expect from a quality company such as Sony.
",5,08-Jul-23,4.3
Sony,Sony Xperia 1 V Black - 6.5 Inch 21:9 Wide 4K HDR OLED - 120Hz Refresh rate -Triple lens(with Next Gen Sensor & ZEISS)- 3.5 mm audio jack - Android 13 - SIM free - Dual SIM hybrid,"1,099",https://www.amazon.co.uk/Sony-Xperia-Black-Refresh-Triple/dp/B0C4Z3C2CJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-3,I do not recommend,"I've been a loyal customer of Sony phones for nearly two decades, consistently opting for their top-tier models. However, my recent experience with this phone has been the most disappointing encounter I've had with Sony. The sound quality is subpar, the picture quality leaves much to be desired, and issues like sound and microphone cut-offs are prevalent. Worst of all, the phone's connectivity is poor, and it lacks essential programs. The camera application, in particular, has rendered this mobile phone practically unusable. I'm currently in the process of returning it to Amazon, and regrettably, I'm considering severing ties with Sony for good. I'll keep you updated on any developments.""
",1,28-Jan-24,4.3
Sony,Sony Xperia 1 V Black - 6.5 Inch 21:9 Wide 4K HDR OLED - 120Hz Refresh rate -Triple lens(with Next Gen Sensor & ZEISS)- 3.5 mm audio jack - Android 13 - SIM free - Dual SIM hybrid,"1,099",https://www.amazon.co.uk/Sony-Xperia-Black-Refresh-Triple/dp/B0C4Z3C2CJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-3,Love this phone,"Love it. Great decision. This is best Sony phone ever made. Camera is top notch. I don't understand negative reviews I've had none of those issues with battery overheating and stuff. Camera is complicated at first but all you gotta do is learn watch a youtube video or something. Yes it's very expensive that's only con. The phone is not layered with crap it's simple and easy to use. And NO the back of the phone is not plastic it's textured glass! Seriously some people just chat so much crap by giving out false info
",5,01-Nov-23,4.3
Sony,Sony Xperia 1 V Black - 6.5 Inch 21:9 Wide 4K HDR OLED - 120Hz Refresh rate -Triple lens(with Next Gen Sensor & ZEISS)- 3.5 mm audio jack - Android 13 - SIM free - Dual SIM hybrid,"1,099",https://www.amazon.co.uk/Sony-Xperia-Black-Refresh-Triple/dp/B0C4Z3C2CJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-3,Improved CPU (cooler) and battery utilisation,"I upgraded from a Sony Xperia 1 III to Sony Xperia 1 IV to Sony Xperia 1 V+headphone jack (important for me)+can add external memory (important for me)+Battery size the same from IV BUT due to the CPU change, the battery lasts MUCH longer+Phone overheating from the last 2 models especially the last one seems to be gone (or improved loads).+stereo speakers are quite good (improved even from the IV)+/- Default gallery is 'Google Photos, however it's only useful if you pay an annual charge, so found 'Simple Gallery Pro' for a one off price £0.79 which is quite good.+/- Had to get Nova Launcher to help organise my apps section. Odd that by default it doesn't let you group/hide apps-no phone charger I understand why, still for a premium product and price I would have expected it.-headphone promotion is time limited per vendor and you have to go to Sony direct vs when you get it along with the phone in the past. I just missed out on it, which is a massive shame. Prefer the past methods. Seems tight for a premium product promotion.-price was about £100-200 more than last year’s model, which was already an expensive phone.Overall very happy with the phone.Side note: I had an issue where only 1 usb A->C cable would allow me to connect to the phone drive, after trying loads of different cables (that all worked on the III and IV fine), I bought a PCIE Expansion Card and it worked off that.
",4,10-Aug-23,4.3
Sony,Sony Xperia 1 V Black - 6.5 Inch 21:9 Wide 4K HDR OLED - 120Hz Refresh rate -Triple lens(with Next Gen Sensor & ZEISS)- 3.5 mm audio jack - Android 13 - SIM free - Dual SIM hybrid,"1,099",https://www.amazon.co.uk/Sony-Xperia-Black-Refresh-Triple/dp/B0C4Z3C2CJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-3,Ok for content creators. Not class leading.,"Support severely lacking. Expensive for last gen. Camera is good in theory but lacks execution. 4K screen is pretty pointless.No always on display or variable refresh rate.
",3,08-Feb-24,4.3
Sony,Sony Xperia 5 V – Black - 6.1” 21:9 HDR OLED 120Hz - Triple Focal Length (with Next Gen Sensor & ZEISS) - 3.5mm audio jack - Android 13 - SIM free - 8GB RAM - 128GB Storage - IP65/68 rating - Dual SIM,794,https://www.amazon.co.uk/Sony-Xperia-Triple-Android-Storage/dp/B0CH3RJ7J1/ref=sr_1_4?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-4,Excellent quality,"Excellent phone case. The quality is second to none and looks good on the phone.Practical and gives Excellent access to the side buttons. Nice to hold too and doesn't bulk up the profile of the phone. Overall extremely satisfied. The phone, it's a Sony always superb value for the money, extremely reliable and great usable features.
",5,23-Mar-24,4.3
Sony,Sony Xperia 5 V – Black - 6.1” 21:9 HDR OLED 120Hz - Triple Focal Length (with Next Gen Sensor & ZEISS) - 3.5mm audio jack - Android 13 - SIM free - 8GB RAM - 128GB Storage - IP65/68 rating - Dual SIM,794,https://www.amazon.co.uk/Sony-Xperia-Triple-Android-Storage/dp/B0CH3RJ7J1/ref=sr_1_4?dib=eyJ2IjoiMSJ9.iDnZyaK4YA4v00D_A7YJ3-Byo_LyKJo50lcB30N5P7eOLhBuR0l4dm4xlPIKeaNsFERrV8lxjEWfYXK0b6GNQLczgydfI-yCAhJ1LMAa25GOoHldHPr4bNvVTtumFy6EyoGqcWklzAjIWl4tJgOOT3XQEWL2T9rGlWm1wj52DmZ4hvAgmM1RyvTXc7xRS6J9cIoKjxLI6OpAvwKcnAiuTpdxQTY3GIdZAOR0ANyA-G7MUNjySpv0V5WNAURjNo89YmwIi5NmOYpg4N-KTVrNbCHEp4ApGqEBpQHoQgRedrI.uerj1bDUOvkrqzpMnTTj8KMhBreC02x6cbIGHPGm9zk&dib_tag=se&qid=1714768819&refinements=p_89%3ASony&rnid=1632651031&s=telephone&sr=1-4,Very good device,"You get a great great camera in this device. It is a compact device. I love the simplicity of the software, almost untouched android but the camera app.Sometimes the finger print sensor seems to be a bit behind of a quite responsive one, but it is not definetively an issue.
",5,31-Mar-24,4.3
